ID,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,TotalCoffeeQuantityByBag,TotalCoffeQuantity
199.0,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-4823,racafe & cia s.c.a,de 1600 a 1950 msnm,huila,La Plata,248.0,70 kg,AlmacafÃ©,2015,"October 26th, 2015",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,7.75,84.25,0.12,4.0,0.0,Green,2.0,"October 25th, 2016",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,70.0,17360.0
200.0,Arabica,federacion nacional de cafeteros,Colombia,,,cauca,01-3576,federacion nacional de cafeteros,1800,cauca,,275.0,2 kg,AlmacafÃ©,2015/2016,"June 5th, 2015",Federacion Nacional de Cafeteros,Other,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,7.83,84.25,0.12,0.0,0.0,Green,0.0,"June 4th, 2016",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1800.0,1800.0,1800.0,2.0,550.0
201.0,Arabica,carcafe ltda ci,Colombia,,,neiva,3-59-2270,carcafe ltda,442 msnm,huila,FRANKLIN DUSSAN/ANDRES RODRIGUEZ/HIPOLITO TORRES,250.0,70 kg,AlmacafÃ©,2015,"April 29th, 2015",CARCAFE LTDA CI,Caturra,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,7.83,84.25,0.12,3.0,0.0,Green,0.0,"April 28th, 2016",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,442.0,442.0,442.0,70.0,17500.0
202.0,Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",jacksom mwasenga,,tembo coffee company ltd,C46,tembo coffee company ltd,1620m,shizingo village,Tembo Coffee Company Ltd,10.0,60 kg,Africa Fine Coffee Association,2014,"December 12th, 2014",Tembo Coffee Company Ltd,Other,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,7.83,84.25,0.12,0.0,0.0,Green,7.0,"December 12th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1620.0,1620.0,1620.0,60.0,600.0
203.0,Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",suma jkt itende,,taylor winch (t) ltd,C12,taylor winch (t) ltd,1600,mbeya,Taylor Winch (T) ltd,65.0,60 kg,Africa Fine Coffee Association,2014,"December 12th, 2014",Taylor Winch (T) Ltd,Other,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.25,0.12,0.0,0.0,Green,2.0,"December 12th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1600.0,1600.0,1600.0,60.0,3900.0
204.0,Arabica,juan luis alvarado romero,Guatemala,el papaturro,,beneficio ixchel,11/23/0561,"unex guatemala, s.a.",4000 psnm,oriente,AMILCAR LAPOLA,250.0,69 kg,Asociacion Nacional Del CafÃ©,2014,"August 21st, 2014",Juan Luis Alvarado Romero,Bourbon,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,7.83,84.25,0.1,0.0,0.0,Green,1.0,"August 21st, 2015",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1219.2,1219.2,1219.2,69.0,17250.0
205.0,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora boananza,3-68-0290,exportadora de cafe condor s.a,1700,cauca,,250.0,70 kg,AlmacafÃ©,2013,"October 1st, 2013",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.25,0.11,0.0,0.0,Green,2.0,"October 1st, 2014",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1700.0,1700.0,1700.0,70.0,17500.0
206.0,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2230302 KONA NO. 1,kona pacific farmers cooperative,,kona,,7.0,100 lbs,Specialty Coffee Association,2012,"December 11th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,7.83,84.25,0.11,1.0,0.0,Bluish-Green,1.0,"December 11th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,45.351473922902485,317.46031746031747
207.0,Arabica,jesus salazar velasco,Mexico,pante carajillo,,"san pedro cotzilnam, municipio de aldama, chiapas",0,carajillo cafÃ© sa de cv,1450,san pedro cotzilnam,JESUS SALAZAR VELASCO,10.0,1 kg,AMECAFE,2012,"September 11th, 2012",JESUS SALAZAR VELASCO,Typica,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,7.75,84.25,0.12,0.0,0.0,Green,1.0,"September 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1450.0,1450.0,1450.0,1.0,10.0
208.0,Arabica,manuel herrera juarez,Mexico,finca los barreales,,finca los barreales,1,,1170,veracruz,MANUEL HERRERA JUAREZ,20.0,1 kg,AMECAFE,2012,"April 9th, 2012",MANUEL HERRERA JUAREZ,Bourbon,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,7.75,84.25,0.12,0.0,0.0,Green,0.0,"April 9th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1170.0,1170.0,1170.0,1.0,20.0
209.0,Arabica,alfredo bojalil,Mexico,finca santa teresa,,"la concordia, chiapas",2222,ecomtrading,1400,"la concordia, chiapas",ERNST POHLENZ AGUILAR,250.0,1 kg,AMECAFE,2012,"April 2nd, 2012",ALFREDO BOJALIL,Bourbon,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,7.83,84.25,0.1,0.0,0.0,Bluish-Green,4.0,"April 2nd, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1400.0,1400.0,1400.0,1.0,250.0
210.0,Arabica,afca,Uganda,,,bukonzo joint cfs,x,bukonzo joint cfs,1700m,kasese,,1.0,60 kg,Africa Fine Coffee Association,2012,"February 13th, 2012",AFCA,Other,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.67,84.25,0.13,4.0,0.0,Green,29.0,"February 12th, 2013",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1700.0,1700.0,1700.0,60.0,60.0
211.0,Arabica,juan luis alvarado romero,Guatemala,piamonte,11/23/0365,beneficio ixchel,11/23/0365,"unex guatemala, s.a.",1700,san marcos,JORGE LEAL,50.0,69 kg,Asociacion Nacional Del CafÃ©,2017,"June 1st, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,7.75,84.17,0.13,0.0,0.0,Green,1.0,"June 1st, 2018",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1700.0,1700.0,1700.0,69.0,3450.0
212.0,Arabica,racafe & cia s.c.a,Colombia,,3-37-3825,bachue,3-37-3825,racafe & cia s.c.a,,huila,La Plata,250.0,70 kg,AlmacafÃ©,2016,"August 19th, 2016",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0.0,0.0,0.0,Green,2.0,"August 19th, 2017",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,,,,70.0,17500.0
213.0,Arabica,wayner jimenez,Costa Rica,los girasoles,EC-1180,los angeles micro-mill,5-818-0450,exclusive coffee - costa rica,1700,tarrazu,Los Angeles Micro-Mill (Ricardo CalderÃ³n),150.0,69 kg,Specialty Coffee Association of Costa Rica,2016,"August 19th, 2016",Wayner Jimenez,Caturra,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,8.0,84.17,0.09,0.0,0.0,Bluish-Green,2.0,"August 19th, 2017",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1700.0,1700.0,1700.0,69.0,10350.0
214.0,Arabica,juan luis alvarado romero,Guatemala,finca la joya,11/52/1170,beneficio exportacafe agua santa,11/52/1170,exportcafe,3664,huehuetenango,DARY COLMAN ALVARADO VILLATORO,275.0,69 kg,Asociacion Nacional Del CafÃ©,2016,"June 23rd, 2016",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,7.58,84.17,0.11,0.0,0.0,Green,6.0,"June 23rd, 2017",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1116.7872,1116.7872,1116.7872,69.0,18975.0
215.0,Arabica,juan luis alvarado romero,Guatemala,santo tomas pachuj,11/752/01,beneficio palinsa,11/752/01,cafcom,1565,solola,FERNANDO FAHSEN,377.0,69 kg,Asociacion Nacional Del CafÃ©,2016,"June 1st, 2016",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,7.67,84.17,0.1,0.0,1.0,Green,10.0,"June 1st, 2017",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1565.0,1565.0,1565.0,69.0,26013.0
216.0,Arabica,juan luis alvarado romero,Guatemala,chapultepec,11/23/0335,beneficio ixchel,11/23/0335,"unex guatemala, s.a.",3280,norte,CHAPULTEPEC,130.0,69 kg,Asociacion Nacional Del CafÃ©,2016,"June 1st, 2016",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,7.83,84.17,0.1,0.0,0.0,Green,2.0,"June 1st, 2017",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,3280.0,3280.0,3280.0,69.0,8970.0
217.0,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-4173,racafe & cia s.c.a,de 1600 a 1950 msnm,huila,La Plata,275.0,70 kg,AlmacafÃ©,2015,"August 18th, 2015",Racafe & Cia S.C.A,Caturra,Washed / Wet,8,7.5,7.5,7.67,8.0,7.83,10.0,10.0,10.0,7.67,84.17,0.0,0.0,0.0,Bluish-Green,0.0,"August 17th, 2016",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,70.0,19250.0
218.0,Arabica,cooperativa el gorrion r.l,Nicaragua,las nubes,,beneficio humedo,017/176/165,cooperativa el gorrion r.l,de 900 a 1100 msnm,jinotega,COOPERATIVA EL GORRION RL,275.0,2 kg,Specialty Coffee Association of Costa Rica,2015,"August 3rd, 2015",COOPERATIVA EL GORRION R.L,Caturra,Natural / Dry,7.67,7.83,7.83,7.5,7.67,7.83,10.0,10.0,10.0,7.83,84.17,0.12,0.0,0.0,Bluish-Green,0.0,"August 2nd, 2016",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,900.0,1100.0,1000.0,2.0,550.0
219.0,Arabica,cafebras,Brazil,pantano,,via seca,002/1495/0607,cafebras comercio de cafÃ©s do brasil sa,1150,cerrado,MAURO GALHERI,305.0,59 kg,Brazil Specialty Coffee Association,2015,"April 24th, 2015",Cafebras,Catuai,Natural / Dry,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,7.75,84.17,0.0,0.0,0.0,,16.0,"April 23rd, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1150.0,1150.0,1150.0,59.0,17995.0
220.0,Arabica,"ceca, s.a.",Costa Rica,gamboa,,beneficio montaÃ±as del diamante,5-025-0111,"ceca,s.a.",1850,tarrazu,Martin Gutierrez,320.0,69 kg,Specialty Coffee Ass,2014,"April 10th, 2015","CECA,S.A.",Caturra,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,7.83,84.17,0.0,0.0,0.0,Blue-Green,0.0,"April 9th, 2016",Specialty Coffee Association of Costa Rica,528ec9cf40c1bab91ce8fae8e80c50f46627d2c6,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1850.0,1850.0,1850.0,69.0,22080.0
221.0,Arabica,asefa dukamo keroma,Ethiopia,asefa dukamo coffee plantation,,gudmale,2014/15,asefa dukamo coffee plantetion,1545-1668 masl,snnprg; kafa; telo woreda; shada kebele,Tariku Oljira,320.0,60 kg,METAD Agricultural Development plc,2014,"March 26th, 2015",Asefa Dukamo Keroma,Gesha,Natural / Dry,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0.1,0.0,0.0,Green,5.0,"March 25th, 2016",METAD Agricultural Development plc,309fcf77415a3661ae83e027f7e5f05dad786e44,19fef5a731de2db57d16da10287413f5f99bc2dd,m,1545.0,1668.0,1606.5,60.0,19200.0
222.0,Arabica,selian coffee estate,"Tanzania, United Republic Of",selian coffee estate,,selian coffee estate,C31,selian coffee estate,1400,arusha,Selian Coffee Estate,10.0,60 kg,Africa Fine Coffee Association,2014,"December 12th, 2014",Selian Coffee Estate,Other,Washed / Wet,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,7.67,84.17,0.13,0.0,0.0,Green,0.0,"December 12th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1400.0,1400.0,1400.0,60.0,600.0
223.0,Arabica,olam agro colombia,Colombia,,,trilladora asia,329,olam international ltd,1530,huila,,250.0,1 kg,AlmacafÃ©,2014/2015,"October 15th, 2014",Olam Agro Colombia,Other,Washed / Wet,7.67,7.5,7.67,7.42,7.83,8.58,10.0,10.0,10.0,7.5,84.17,0.12,0.0,0.0,Green,4.0,"October 15th, 2015",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1530.0,1530.0,1530.0,1.0,250.0
224.0,Arabica,chris finch,Guatemala,,,,11/43984/0001,volcafe specialty coffee,,,,275.0,5 lbs,Specialty Coffee Association,2013,"July 16th, 2014",Chris Finch,,Washed / Wet,7.67,7.75,7.67,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.17,0.11,0.0,0.0,Bluish-Green,0.0,"July 16th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,2.2675736961451247,623.5827664399093
225.0,Arabica,itochu corporation,Kenya,,,,37-0569-2730,taylor winch (coffee) ltd,approx. 1'500 metres a.s.l.,kenya,,300.0,18000 kg,Kenya Coffee Traders Association,2013,"November 7th, 2013",ITOCHU Corporation,SL28,Washed / Wet,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0.08,0.0,0.0,Green,0.0,"November 7th, 2014",Kenya Coffee Traders Association,ccba45b89d859740b749878be8c6d16fbdb96c2e,d752c909a015f3c76224b3c5cc520f8a67afda74,m,1.0,500.0,250.5,18000.0,5400000.0
226.0,Arabica,owen carver,Brazil,cafÃ© do paraÃ­so,,cafÃ© do paraÃ­so,not assigned,cafÃ© do paraÃ­so,894m - 1183m,"minas gerais, br",CafÃ© do ParaÃ­so,1.0,2 kg,Specialty Coffee Association,2012,"May 20th, 2013",Owen Carver,Mundo Novo,Natural / Dry,7.58,7.83,7.75,7.67,7.67,8.0,10.0,10.0,10.0,7.67,84.17,0.11,0.0,0.0,Green,3.0,"May 20th, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,894.0,1183.0,1038.5,2.0,2.0
227.0,Arabica,juan luis alvarado romero,Guatemala,la union monte verde,,beneficio ixchel,11/9772/2,"unex guatemala, s.a.",4300,oriente,"AGRICOLA MONTE VERDE, S.A.",250.0,69 kg,Asociacion Nacional Del CafÃ©,2013,"May 9th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,7.42,84.17,0.11,0.0,0.0,Green,4.0,"May 9th, 2014",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,69.0,17250.0
228.0,Arabica,atlantic specialty coffee,El Salvador,el majahual,,j. hill y cia,09-060-24,atlantic specialty coffee,1500 meters,apaneca,Aida Batlle,275.0,2 kg,Specialty Coffee Association,2013,"March 18th, 2013",Atlantic Specialty Coffee,Bourbon,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,0.11,0.0,0.0,Bluish-Green,2.0,"March 18th, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1500.0,1500.0,1500.0,2.0,550.0
229.0,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora boananza,3-68-0019,exportadora de cafe condor s.a,1750 msnm,huila,,250.0,70 kg,AlmacafÃ©,2012,"October 19th, 2012",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.58,84.17,0.0,0.0,0.0,Green,2.0,"October 19th, 2013",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1750.0,1750.0,1750.0,70.0,17500.0
230.0,Arabica,juan luis alvarado romero,Guatemala,el limon,,beneficio serben,11-853-053,unicafe,,guatemala,WILLIAM ESTUARDO MARTINEZ PACHECO,275.0,1 kg,Asociacion Nacional Del CafÃ©,2012,"March 26th, 2012",Juan Luis Alvarado Romero,Catuai,Natural / Dry,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,7.67,84.17,0.11,0.0,0.0,Bluish-Green,2.0,"March 26th, 2013",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,1.0,275.0
231.0,Arabica,afca,Uganda,,,great lakes coffee,x,great lakes coffee,1500-1700m,mt. rwenzori,,320.0,60 kg,Africa Fine Coffee Association,2012,"February 13th, 2012",AFCA,Other,Washed / Wet,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,7.67,84.17,0.11,0.0,0.0,Green,1.0,"February 12th, 2013",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1500.0,1700.0,1600.0,60.0,19200.0
232.0,Arabica,pt.royal pacific indah international,Indonesia,"mus, eman",1,dry mill or hulling facility,,pt. royal pacific indah international,,aceh tengah,ANTON GAYO,2.0,2 kg,Specialty Coffee Association of Indonesia,2017,"May 24th, 2017",PT.ROYAL PACIFIC INDAH INTERNATIONAL,Mandheling,Natural / Dry,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,10.0,7.75,84.13,0.12,0.0,0.0,Bluish-Green,0.0,"May 24th, 2018",Specialty Coffee Association of Indonesia,99fa73db21b7acd9c9ceb9dd84e409d2077d55c4,36910838db193ebdd61fa1427bac74622114c49a,m,,,,2.0,4.0
233.0,Arabica,carcafe ltda ci,Colombia,,3-59-0503,neiva,3-59-0503,carcafe ltda,442,huila,FRANKLIN DUSSAN / HIPOLITO TORRES,275.0,70 kg,AlmacafÃ©,2017 / 2018,"November 9th, 2017",CARCAFE LTDA CI,Caturra,Washed / Wet,7.83,7.5,7.42,7.5,7.83,8.5,10.0,10.0,10.0,7.5,84.08,0.0,1.0,3.0,Green,3.0,"November 9th, 2018",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,442.0,442.0,442.0,70.0,19250.0
234.0,Arabica,"lin, che-hao krude ???",Taiwan,chang yu liang ???,2016 Tainan Coffee Cupping Event Micro Lot ?????????,chang yu liang ???,Taiwan,taiwan coffee laboratory,968,"nanxi dist., tainan city ??????",CHANG YU LIANG ???,10.0,20 kg,Specialty Coffee Association,2016,"May 18th, 2016","Lin, Che-Hao Krude ???",Typica,Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0.1,0.0,0.0,Bluish-Green,4.0,"May 18th, 2017",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,968.0,968.0,968.0,20.0,200.0
235.0,Arabica,juan luis alvarado romero,Guatemala,la esperanza y anexos,11/23/0178,beneficio ixchel,11/23/0178,"unex guatemala, s.a.",,oriente,MARGARITA AVILA DE NUYENS,50.0,69 kg,Asociacion Nacional Del CafÃ©,2016,"April 27th, 2016",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,8,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,7.67,84.08,0.1,0.0,0.0,Green,4.0,"April 27th, 2017",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,,,,69.0,3450.0
236.0,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-0118,racafe & cia s.c.a,de 1600 a 1950 msnm,huila,La Plata,200.0,70 kg,AlmacafÃ©,2014,"November 5th, 2014",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.92,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,7.67,84.08,0.0,0.0,0.0,,2.0,"November 5th, 2015",AlmacafÃ©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,70.0,14000.0
237.0,Arabica,lusso lab,Guatemala,aprocafi,,,-,lusso coffee lab,1550,"aldea xeucalvitz, ixil region, quiche department",Asociacion de Productores de Cafe de la Region Ixil,1.0,2 kg,Specialty Coffee Association,2014,"June 16th, 2014",LUSSO LAB,Bourbon,Washed / Wet,7.58,7.75,7.67,8.0,7.75,7.67,10.0,10.0,10.0,7.67,84.08,0.1,0.0,0.0,Bluish-Green,10.0,"June 16th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1550.0,1550.0,1550.0,2.0,2.0
238.0,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2234504 KONA PRIME,kona pacific farmers cooperative,,kona,,14.0,100 lbs,Specialty Coffee Association,2012,"January 24th, 2013",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.83,7.75,7.83,7.83,7.42,8.08,9.33,10.0,10.0,8.0,84.08,0.11,1.0,0.0,Green,9.0,"January 24th, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,45.351473922902485,634.9206349206348
239.0,Arabica,andres martinez leon,Mexico,la lagunilla,,agroindustrias unidas de mexico,1405843946,,1480,santo domingo cacalotepec,ANDRES MARTINEZ LEON,300.0,1 kg,AMECAFE,2012,"September 4th, 2012",ANDRES MARTINEZ LEON,Typica,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.83,84.08,0.11,1.0,0.0,Green,10.0,"September 4th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1480.0,1480.0,1480.0,1.0,300.0
240.0,Arabica,steven kil,Ethiopia,,,,010-0343-0083,the specialty coffee appraisers institute of asia,1800m,"ethiopia, sidamo",,100.0,60 kg,Specialty Coffee Association,2012,"August 17th, 2012",Steven Kil,Other,Natural / Dry,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,7.92,84.08,0.09,0.0,0.0,,15.0,"August 17th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1800.0,1800.0,1800.0,60.0,6000.0
241.0,Arabica,amanda powers,Costa Rica,,CR-3,"exclusive coffees s.a,",,thrive farmers,,,,275.0,150 lbs,Specialty Coffee Association,2017,"January 11th, 2018",Amanda Powers,,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.67,84.0,0.08,1.0,2.0,None,13.0,"January 11th, 2019",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,68.02721088435375,18707.48299319728
242.0,Arabica,kyagalanyi coffee ltd,Ethiopia,kerchanshe,S3/01/2017,kerchanshe,,kyagalanyi coffee ltd,1800,sidamo,Kerchanshe Trading P.L.C,320.0,60 kg,Uganda Coffee Development Authority,2017,"June 5th, 2017",Kyagalanyi Coffee Ltd,Gesha,Natural / Dry,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,7.92,84.0,0.11,3.0,11.0,Green,1.0,"June 5th, 2018",Uganda Coffee Development Authority,188fe373b511e21f614564bf86aa4774270d8e04,b7614767a5343729bbde3a2777c60ce836aed928,m,1800.0,1800.0,1800.0,60.0,19200.0
